"","id","submitdate","lastpage","startlanguage","seed","token","startdate","datestamp","ipaddr","refurl","transdisciplinaryExp.rate.","age","academicAge","familiarWithSI.response.","projectReference","projectReferenceNo","contribToSI.rate.","motivation.pheno.","motivation.prob.","motivation.welfare.","benefitForNonAcademy","impulseForNonAcad.soc.","impulseForNonAcad.econ.","impulseForNonAcad.ecol.","impulseForNonAcad.health.","impulseForNonAcad.tech.","impulseForNonAcad.other.","groupsInvolved.res.","groupsInvolved.busi.","groupsInvolved.civsoc.","groupsInvolved.policy.","groupsInvolved.citiz.","groupsInvolved.media.","groupsInvolved.welfare.","natureOfInvolvement.res.","natureOfInvolvement.busi.","natureOfInvolvement.civsoc.","natureOfInvolvement.policy.","natureOfInvolvement.citiz.","natureOfInvolvement.media.","natureOfInvolvement.welfare.","targetGroupsGoals.socneeds.","targetGroupsGoals.socgroups.","targetGroupsGoals.improve.","targetGroupsGoals.empower.","targetGroupsGoals.diversity.","concepts.pub.","concepts.data.","concepts.code.","concepts.infra.","concepts.review.","concepts2","concepts3","impactTargetGroup.pub.","impactTargetGroup.busi.","impactTargetGroup.socgr.","impactTargetGroup.welfare.","impactTargetGroup.civsoc.","impactTargetGroup.policy.","impactTargetGroup.acad.","kindOfChange.pub.","kindOfChange.busi.","kindOfChange.socgr.","kindOfChange.welfare.","kindOfChange.civsoc.","kindOfChange.policy.","kindOfChange.acad.","kindOfChangeOther","adoptByPolicy.rate.","adoptByPolicyHow.SQ001.","adoptByPolicyHow.SQ002.","adoptByPolicyHow.SQ003.","adoptByPolicyHow.other.","Impactstatements.capab.","Impactstatements.emanc.","Impactstatements.understanding.","Impactstatements.mitig.","Impactstatements.unknown.","Impactstatements.unaddressed.","dissChannels.peer.","dissChannels.mono.","dissChannels.conf.","dissChannels.policy.","dissChannels.trad.","dissChannels.prof.","dissChannels.web.","dissChannels.socmed.","dissChannels.platf.","dissChannels.consult.","dissChannels.events.","dissChannels.public.","scalabilityRating.up.","scalabilityRating.out.","scalabilityRating.deep.","interestInSummary","SIthroughSNSF","resultsHighlight","feedback","thankYou"
"127",145,"2021-10-05 18:31:08",9,"en",1593059568,"xS7ScaOjhKLCgTz","2021-10-05 18:15:11","2021-10-05 18:31:08","178.38.148.65","",8,"50ies","e",1,"Y",NA,NA,7,9,1,2,"Y","","","","Y","",2,0,0,0,0,0,0,"contr","","","","","","",0,0,0,0,0,1,0,0,0,0,"N","Y",1,0,0,0,0,6,9,"","","","","","beh","und","",5,"","","","approaches to evidence evaluation in similar cases",0,0,4,0,6,10,1,0,1,0,0,1,0,0,0,0,0,0,7,99,6,0,"","We were and still are interested in assessing the value of scientific information in the judiciary. Probabilistic models to quantify the value of the evidence are developed, notably in what is now called the Bayesian framework (a way to reason and to decide under state of uncertainty). The project deals with a particular scientific information obtained through DNA analysis of stains recovered on crime scene. We dev eloped the model to interpret results but unfortunately the analytical (laboratory) technique to collect data in real cases has not been impelled in routine work. So, our probabilistic model was just an academic problem we solved. The results has been published and my Ph.D student was able to finish her research and to obtain a PhD in forensic science and statistics.","",NA
"128",146,"2021-10-05 21:01:12",9,"en",1678499278,"zVLgL3GQPUlEOBl","2021-10-05 20:49:39","2021-10-05 21:01:12","195.176.29.132","",9,"60ies","e",3,"Y",NA,NA,8,7,8,1,"Y","","","","Y","arts",2,1,1,1,2,1,2,"colla","contr","cons","contr","cocr","contr","colla",1,1,1,1,1,1,1,0,0,1,"Y","N",4,2,9,3,2,2,7,"awar","","und","beh","","","att","",4,"","Y","","",4,8,9,6,8,10,1,0,1,1,1,1,1,1,1,1,1,0,7,5,4,0,"","","",NA
"129",147,"2021-10-07 16:10:08",9,"en",614092163,"maDUUtqMQEND2nv","2021-10-06 17:27:48","2021-10-07 16:10:08","195.176.8.200","",10,"60ies","e",10,"Y",NA,5,0,8,8,2,"","","","Y","","",2,1,0,0,0,0,0,"cocr","cons","","","","","",0,0,1,0,0,1,1,1,0,0,"N","N",5,0,0,0,0,0,0,"und","","","","","","","",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,"","","",NA
"130",148,"2021-10-06 18:06:24",9,"en",1128960030,"ZrJhh0UgPWDk6Ze","2021-10-06 17:59:42","2021-10-06 18:06:24","79.205.249.165","",5,"60ies","e",1,"Y",NA,NA,2,2,2,1,"","","","","","religious debates",0,0,0,0,0,0,0,"","","","","","","",0,0,0,0,0,0,0,0,0,0,"N","N",0,0,0,0,0,0,7,"","","","","","","att","",2,"","","","",0,0,0,0,0,5,0,1,1,0,0,0,0,1,1,1,1,1,NA,NA,NA,0,"","","",NA
"131",149,"2021-10-06 20:11:28",9,"en",1410172484,"bemRN4JgROUUHX0","2021-10-06 20:00:17","2021-10-06 20:11:28","2a02:21b0:644d:aeee:e8ce:827d:5255:a985","",4,"40ies","d",2,"Y",NA,NA,5,9,7,0,"","","Y","","","",1,0,0,0,0,0,0,"contr","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,1,"N","N",6,8,0,0,6,8,10,"awar","awar","","","awar","awar","und","",99,"","","","",8,99,99,99,6,8,1,0,1,0,0,0,1,1,1,0,0,0,8,8,99,1,"","","",NA
"132",151,"2021-10-06 22:17:31",9,"en",1298328702,"7zluCOaa2VNXVHP","2021-10-06 22:03:43","2021-10-06 22:17:31","24.2.133.24","",0,"60ies","e",5,"Y",NA,0,10,10,7,0,"","","","Y","","curiosity",1,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",0,0,0,0,0,0,8,"","","","","","","","",0,"","","","",0,0,0,0,0,6,1,0,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,1,"","","",NA
"133",153,"2021-10-06 22:19:36",9,"en",1662108092,"BRoS6MK4eWSYmsF","2021-10-06 22:06:42","2021-10-06 22:19:36","83.76.67.18","",10,"50ies","e",6,"Y",NA,8,5,6,8,2,"","","","","Y","",0,0,0,1,0,0,2,"","","","cons","","","colla",1,0,1,1,1,1,0,0,0,0,"N","Y",0,0,0,4,0,3,5,"","","","beh","","awar","und","",2,"","","","",7,7,7,99,4,7,1,1,1,0,0,1,0,0,0,0,1,0,98,98,5,1,"","","",NA
"134",155,"2021-10-06 22:12:15",9,"en",903556326,"KcWbwAA9LKt9Na7","2021-10-06 22:06:59","2021-10-06 22:12:15","85.195.242.234","",0,"50ies","e",0,"Y",NA,NA,10,10,0,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,NA,1,"N","N",0,0,0,0,0,0,8,"","","","","","","und","",0,"","","","",99,99,99,99,99,8,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"135",156,"2021-10-06 22:19:12",9,"en",300833256,"7EvvGHtGKKAKg9t","2021-10-06 22:07:21","2021-10-06 22:19:12","2a02:1205:5001:7880:208b:cd24:c156:c458","",1,"50ies","e",1,"Y",NA,NA,10,10,7,0,"","","","","","scientific interest",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,0,"N","N",0,0,0,0,0,0,0,"","","","","","","","",0,"","","","",0,0,0,0,0,3,1,0,1,0,0,0,1,0,1,1,1,1,NA,NA,NA,1,"","","",NA
"136",158,"2021-10-06 22:23:33",9,"en",1358958989,"U7RMcY5YPA0Qzin","2021-10-06 22:11:18","2021-10-06 22:23:33","2a02:1205:34cb:4dd0:9c55:a2ef:90ec:5dda","",7,"50ies","e",0,"Y",NA,NA,10,10,10,1,"","","","Y","","",1,0,0,0,0,0,0,"cons","","","","","","",1,1,1,0,0,1,0,0,0,0,"","",5,5,10,0,0,0,4,"und","und","und","","","","und","",99,"","","","",99,99,99,99,8,99,1,1,1,0,0,1,1,0,1,0,1,1,8,98,99,1,"","","",NA
"137",159,"2021-10-06 22:20:10",9,"en",1613515683,"5DDNlFSBRwbRPOM","2021-10-06 22:11:26","2021-10-06 22:20:10","81.221.140.145","",3,"50ies","e",0,"Y",NA,NA,7,3,7,0,"","","","Y","","",1,0,0,0,0,0,1,"cons","","","","","","colla",NA,NA,NA,NA,NA,1,0,0,0,1,"N","N",3,0,2,3,0,0,5,"und","","","und","","","und","",0,"","","","",2,1,0,0,0,7,1,1,1,NA,0,0,1,0,0,0,0,0,NA,NA,NA,1,"","","",NA
"138",162,"2021-10-18 16:41:10",9,"en",1601491717,"ZLcLaauqpbyqaV4","2021-10-06 22:15:37","2021-10-18 16:41:10","2a01:e0a:576:320:d1b3:9a5:9c29:d76e","",0,"60ies","e",0,"Y",NA,NA,5,0,3,1,"Y","","","","","",1,0,0,1,1,0,1,"contr","","","cons","cons","","cons",1,0,0,0,0,1,1,1,0,0,"Y","N",0,0,1,3,0,2,5,"","","","other","","","und","cultural policy",1,"","","","",2,0,3,0,3,1,1,1,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,"","","",NA
"139",163,"2021-10-06 22:24:52",9,"en",2003796893,"rCdBHJMaxe5l40K","2021-10-06 22:16:17","2021-10-06 22:24:52","92.104.92.165","",2,"60ies","e",0,"Y",NA,NA,10,10,10,2,"","","","","","a hype about AVs",2,2,0,2,0,0,0,"cocr","cocr","","contr","","","",0,0,1,1,0,1,1,1,0,0,"Y","Y",8,8,0,0,0,10,10,"und","und","","","","und","und","",6,"","","","changed assumptions",0,0,0,0,9,9,1,0,1,0,1,1,1,1,1,1,1,0,10,10,3,1,"","See www.matsim.org","",NA
"140",164,"2021-10-06 22:28:25",9,"en",2083096561,"SnQ9QmASsuDcYRl","2021-10-06 22:17:12","2021-10-06 22:28:25","198.154.186.180","",9,"60ies","e",8,"Y",NA,5,10,4,4,1,"","","","Y","","",2,0,0,0,0,1,0,"colla","","","","","cons","",0,0,1,0,1,1,1,1,1,1,"Y","Y",5,2,1,1,1,3,8,"und","","","","","und","und","",0,"","","","",99,99,99,99,3,3,1,0,1,1,0,1,1,1,1,1,0,0,5,10,99,1,"Define it first!  And tell people what you want from the question","Presented several times talks and lectures of CRISPR to general public so they could understand new developments in genetic engineering ","No",NA
"141",166,"2021-10-06 22:39:50",9,"en",749691968,"H7UieQyxY5sMxgk","2021-10-06 22:17:55","2021-10-06 22:39:50","2001:171b:c9b6:5230:9d51:edaf:27f5:3e33","",4,"70p","e",0,"Y",NA,NA,10,10,0,0,"","","","","","not a problem, but an interest",2,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,1,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",0,"","","","",99,99,99,99,99,10,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"","","Ii believe that your survey has been designed to evaluate the efficiency of projects related to sociology, psychology, politology, economy, pedagogic and educational issues, cognitive sciences, philosophy, anthropology, gendre studies etc. If this is correct, my answers are not really useful, or else, it maybe rather blurring your results if you include my project, as it is purely academic, aiming at progress in basic science, abetter understanding of a basic process of cell biology. As any research into such a process, it may turn out that the gained results are informative for a given pathological condition of humans or plants, but this is utterly unpredictable. So, maybe you better filter out my study, to get more relevant results...",NA
"142",167,"2021-10-06 22:32:22",9,"en",1855064738,"8c3LKMsAlaX0p8f","2021-10-06 22:19:08","2021-10-06 22:32:22","2a02:120b:2c1a:440:6d1b:7004:580a:182b","",9,"50ies","e",8,"Y",NA,8,9,9,9,1,"Y","","","","","",2,0,1,0,1,1,0,"cocr","","contr","","cons","contr","",0,1,1,1,1,1,0,0,1,1,"N","Y",3,3,7,1,3,2,7,"awar","","und","","awar","","att","",1,"","","","",99,2,9,7,8,7,1,1,1,0,0,1,0,1,0,0,0,0,5,98,6,0,"How is basic Research - and yes, that exists in the Humanities as well - measurable in quantitative terms?","","The fact a totally debunkt concept like authenticity still has in the cultural, as well as political discourse.",NA
"143",168,"2021-10-06 22:32:29",9,"en",767031715,"xL9x6DtMpv7Tb1J","2021-10-06 22:23:03","2021-10-06 22:32:29","62.202.188.177","",1,"50ies","e",0,"Y",NA,NA,9,6,2,0,"","","","","Y","",1,0,0,0,0,1,0,"colla","","","","","cons","",NA,NA,NA,NA,NA,1,0,0,0,0,"N","Y",0,1,0,0,0,1,6,"","","","","","","und","",1,"","","","",0,0,0,0,4,0,1,0,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,0,"","","",NA
"144",169,"2021-10-06 22:42:03",9,"en",105369450,"F1NRTgD7CgnKHwE","2021-10-06 22:24:09","2021-10-06 22:42:03","80.218.22.68","",10,"50ies","e",0,"Y",NA,NA,10,10,10,1,"Y","","","","","",2,0,1,0,0,1,0,"colla","","cons","","","contr","",0,0,1,1,1,1,0,0,0,0,"Y","",5,0,2,0,6,0,10,"und","","","","awar","","und","",1,"","","","",7,10,10,0,8,8,1,1,0,0,1,1,1,1,0,1,1,1,99,99,99,1,"","The project was mainly concerned with art censorship with the help of justice (court processes) in autocratic countries. However, we also translated previously unknown court plays from the 1920s from Russian into German, which can now be used in theatre studies, but also in other disciplines (including by the public).","",NA
"145",170,"2021-10-06 22:50:32",9,"en",1506805461,"ZGgHRjwpSLHMaye","2021-10-06 22:38:16","2021-10-06 22:50:32","178.197.233.53","",10,"40ies","d",8,"Y",NA,7,7,7,7,2,"Y","","Y","","","",2,1,1,2,1,1,0,"cocr","contr","cons","contr","cons","cons","",1,0,1,1,1,1,1,0,0,1,"N","Y",7,3,3,3,3,7,7,"att","att","awar","und","und","beh","und","",5,"","Y","","",5,5,5,5,7,5,1,1,1,0,1,1,1,1,0,1,1,1,98,98,98,1,"","","",NA
"146",171,"2021-10-06 22:48:24",9,"en",158796447,"jzKxjZCMRvyDl8W","2021-10-06 22:40:13","2021-10-06 22:48:24","213.55.225.146","",10,"60ies","e",7,"Y",NA,7,10,10,7,0,"","Y","","","","",2,1,0,0,0,0,0,"colla","contr","","","","","",NA,NA,NA,NA,NA,1,1,0,0,1,"N","N",7,9,0,0,0,7,10,"beh","beh","","","","beh","beh","",0,"","","","",6,6,10,10,10,10,1,0,1,0,1,1,1,0,1,1,1,0,6,8,6,1,"","","",NA
"147",173,"2021-10-06 23:05:05",9,"en",1746991225,"FZhatD22iawYpoQ","2021-10-06 22:54:01","2021-10-06 23:05:05","2a02:aa12:1501:1300:312f:5d0d:3933:f104","",8,"60ies","e",7,"Y",NA,8,8,8,10,2,"","","","Y","","",2,0,0,0,0,1,0,"cocr","","","","","cons","",0,0,1,0,0,1,1,0,1,1,"Y","Y",8,2,0,10,0,0,7,"other","","","other","","","other","",99,"","","","",99,99,99,99,99,10,1,1,1,0,0,1,1,1,0,0,0,1,8,99,99,1,"","","",NA
"148",175,"2021-10-06 23:40:19",9,"en",1102714219,"4UcvqTsz7IFC7Hs","2021-10-06 23:25:15","2021-10-06 23:40:19","178.197.235.107","",6,"50ies","e",0,"Y",NA,NA,10,10,7,2,"","","Y","","","",2,1,0,2,0,1,0,"contr","cons","","contr","","cons","",1,0,1,1,0,1,1,0,0,0,"N","Y",3,5,0,0,3,8,10,"und","att","","","att","att","und","",3,"","","Y","",4,0,0,0,7,6,1,0,1,1,1,1,1,0,0,1,0,0,7,5,0,1,"","","",NA
"149",176,"2021-10-06 23:59:14",9,"en",1543958065,"d0l4KIjOTgWhQoM","2021-10-06 23:45:21","2021-10-06 23:59:14","87.102.205.55","",3,"50ies","e",1,"Y",NA,NA,10,4,5,1,"","","","Y","","",0,0,0,0,0,0,1,"","","","","","","cons",0,0,0,0,0,1,1,0,0,1,"N","N",0,0,0,0,0,0,10,"","","","","","","und","",0,"","","","",0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,NA,NA,NA,1,"","https://www.biozentrum.unibas.ch/news/detail/a-bacterial-toxin-facilitating-chronic-infection ","No",NA
"150",177,"2021-10-07 04:24:15",9,"en",707948800,"sCbuq7aVpwNNU3j","2021-10-07 04:10:56","2021-10-07 04:24:15","2.39.239.202","",4,"60ies","e",2,"Y",NA,NA,10,10,0,0,"","","Y","","Y","",0,0,0,1,0,0,0,"","","","contr","","","",NA,NA,NA,NA,NA,1,1,0,1,0,"N","N",0,0,0,0,0,3,6,"","","","","","und","und","",3,"Y","","","",3,0,0,0,0,5,1,1,0,0,1,0,1,1,0,0,1,1,NA,NA,NA,0,"","","",NA
"151",178,"2021-10-07 05:41:25",9,"en",771857395,"696FpTb9NzwqkQG","2021-10-07 05:28:49","2021-10-07 05:41:25","85.1.60.114","",10,"60ies","e",3,"Y",NA,NA,6,8,0,0,"","","Y","","","",2,0,1,1,1,1,0,"cocr","","cons","contr","cons","cons","",NA,NA,NA,NA,NA,1,1,0,1,1,"N","N",1,5,0,0,5,7,10,"","awar","","","awar","und","und","",4,"Y","","","",7,3,1,1,5,1,1,0,1,0,0,1,1,0,1,1,0,0,5,5,1,0,"","","",NA
"152",179,"2021-10-07 06:25:56",9,"en",944013818,"VekAecFdUN9Ga47","2021-10-07 06:17:34","2021-10-07 06:25:56","2001:171b:226e:29b0:9d3c:db42:cb23:25c3","",9,"40ies","e",1,"Y",NA,NA,9,8,8,1,"","","","Y","","",1,0,0,0,0,0,0,"colla","","","","","","",0,0,0,0,0,1,1,1,0,0,"N","N",0,2,0,0,0,0,10,"","","","","","","und","",0,"","","","",6,99,99,99,99,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,"","","I just wanted to point out that this project was focused on developing a experimental and computational method to study molecules. The questions seemed aimed at a different type of project. ",NA
"153",181,"2021-10-07 07:00:08",9,"en",385106536,"i3Rmcnko8o6lria","2021-10-07 06:52:25","2021-10-07 07:00:08","192.33.118.234","",5,"50ies","e",3,"Y",NA,NA,10,3,2,1,"","","","","Y","",2,1,0,0,0,0,0,"cocr","cons","","","","","",0,0,1,0,0,1,1,0,1,0,"N","N",0,1,0,0,0,0,10,"","","","","","","und","",0,"","","","",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,1,"","","",NA
"154",182,"2021-10-07 07:09:36",9,"en",1897679917,"TY7DpBKWizkas6I","2021-10-07 07:00:02","2021-10-07 07:09:36","130.251.200.3","https://webmail.unige.it/",5,"40ies","e",5,"Y",NA,4,6,6,8,1,"","","","Y","","",2,0,0,0,0,0,0,"colla","","","","","","",0,0,1,0,0,0,0,0,0,1,"N","N",3,3,3,3,3,3,6,"awar","other","other","other","other","other","awar","",0,"","","","",3,NA,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,"","","",NA
"155",183,"2021-10-07 07:43:17",9,"en",1136751588,"yrcY4gyEBL4UkfI","2021-10-07 07:28:22","2021-10-07 07:43:17","152.88.0.130","",3,"60ies","e",0,"Y",NA,NA,8,8,8,2,"Y","","","","","",0,0,0,1,0,0,0,"","","","cons","","","",1,0,1,0,0,1,0,0,0,0,"N","Y",7,0,0,0,0,5,7,"awar","","","","","und","und","",6,"","Y","","",3,0,5,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,98,98,98,0,"","","",NA
"156",184,"2021-10-07 07:40:12",9,"en",1661329396,"tUgDKXU3zqal7nU","2021-10-07 07:31:21","2021-10-07 07:40:12","2a02:120b:c3f1:2150:718f:6c01:e99:ec02","",4,"50ies","e",0,"Y",NA,NA,10,2,2,1,"","","","","","agriculture issues",1,0,0,0,0,0,0,"colla","","","","","","",0,0,0,0,1,1,1,0,0,1,"N","N",2,2,0,3,0,1,10,"","","","und","","","und","",0,"","","","",0,0,0,0,0,8,1,0,1,0,1,0,1,1,1,1,0,0,NA,NA,NA,1,"","","",NA
"157",185,"2021-10-07 07:49:30",9,"en",1297301847,"4D5rzzi9SAZleEy","2021-10-07 07:35:51","2021-10-07 07:49:30","178.197.193.61","",6,"40ies","d",0,"Y",NA,NA,10,6,6,0,"","","Y","","","",2,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",0,0,0,0,0,0,4,"","","","","","","und","",0,"","","","",0,99,99,99,99,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,"","","",NA
"158",186,"2021-10-07 07:53:20",9,"en",1124082914,"8LrAPy81NnaP6AU","2021-10-07 07:38:52","2021-10-07 07:53:20","80.219.125.209","",10,"50ies","e",0,"Y",NA,NA,10,10,4,0,"","","","","Y","",2,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,1,0,1,0,"N","N",0,4,0,0,0,0,10,"","awar","","","","","und","",0,"","","","",3,99,99,99,8,7,1,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,98,98,98,1,"","","",NA
"159",187,"2021-10-07 07:55:56",9,"en",1839511842,"zdu9V7F2mQUJoki","2021-10-07 07:44:22","2021-10-07 07:55:56","2a02:aa12:403:1a80:e575:4798:bff:46e7","",2,"60ies","e",0,"Y",NA,NA,10,10,2,0,"","","","","","a theoretical problem",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,0,0,0,0,1,"N","N",0,0,0,0,0,0,0,"","","","","","","","",0,"","","","",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"160",188,"2021-10-07 08:20:52",9,"en",739966736,"RkIcCbK1oMNZfCu","2021-10-07 08:05:05","2021-10-07 08:20:52","2a02:aa13:6201:7680:94ed:5230:9acd:96fa","",5,"50ies","e",5,"Y",NA,8,8,8,8,1,"Y","Y","","","","",0,0,0,2,0,0,0,"","","","colla","","","",0,NA,1,1,1,1,1,1,0,0,"N","Y",7,8,0,0,8,9,9,"und","und","","","und","und","und","",6,"Y","","","",3,3,10,10,10,8,1,NA,1,0,0,1,1,1,1,0,0,1,5,7,7,1,"","","",NA
"161",189,"2021-10-07 08:19:03",9,"en",891407799,"aJRZ4z8RW0oEckP","2021-10-07 08:12:29","2021-10-07 08:19:03","188.63.16.183","",0,"50ies","e",0,"Y",NA,NA,10,10,8,0,"","","","Y","","",1,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",0,0,0,0,0,0,7,"","","","","","","und","",99,"","","","",99,99,99,99,99,7,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"162",190,"2021-10-07 08:26:20",9,"en",1021273289,"vF1zqy5TJSs8Zee","2021-10-07 08:14:45","2021-10-07 08:26:20","2a02:aa16:1105:c00:c15e:6cc3:43e6:6a01","",5,"50ies","d",3,"Y",NA,NA,10,10,1,0,"","","","","","big science question",1,0,0,0,0,1,1,"colla","","","","","cons","cons",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",5,0,0,2,0,0,9,"und","","","","","","und","",2,"","","","",1,99,99,99,99,5,1,0,1,0,1,0,1,0,0,0,1,1,5,99,99,1,"","","It was not always clear to me what the target of the questions was. My project is in the field of basic natural science and not applied science.",NA
"163",191,"2021-10-14 12:56:16",9,"en",59565243,"xvnyKObm9AWKDCd","2021-10-07 08:16:58","2021-10-14 12:56:16","2001:67c:10ec:3c8d:8000::344","",8,"40ies","e",7,"Y",NA,1,9,7,5,1,"","Y","","","","",0,2,0,0,0,0,0,"","colla","","","","","",0,0,0,0,0,1,0,0,0,0,"N","Y",6,9,2,2,3,5,7,"awar","beh","","","awar","att","att","",NA,"","","","",9,4,3,1,1,8,1,0,1,0,0,0,0,0,0,0,0,0,7,1,1,0,"","","",NA
"164",192,"2021-10-07 08:27:59",9,"en",1747388869,"LaREz4aaphc4u0i","2021-10-07 08:22:13","2021-10-07 08:27:59","84.226.162.180","",4,"40ies","d",3,"Y",NA,NA,5,4,3,1,"","","Y","","","",2,0,0,0,0,0,0,"contr","","","","","","",0,0,0,0,1,1,1,1,0,0,"N","Y",3,0,0,3,2,4,5,"awar","","","att","","att","att","",2,"","","","",0,0,4,3,4,8,1,1,1,0,1,0,1,1,1,0,0,0,6,7,5,0,"","","",NA
"165",193,"2021-10-07 08:28:22",9,"en",1824648437,"JODMzFa15NTogdy","2021-10-07 08:22:41","2021-10-07 08:28:22","130.60.114.175","",7,"40ies","e",4,"Y",NA,NA,9,7,5,0,"","","","","","increase basic knowledge about social-cognitive development.",1,0,0,0,0,1,0,"contr","","","","","cons","",NA,NA,NA,NA,NA,1,1,1,1,0,"N","N",0,0,0,0,0,0,7,"","","","","","","und","",0,"","","","",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,NA,NA,NA,1,"","","",NA
"166",195,"2021-10-07 08:39:04",9,"en",312392209,"8aRCj9uQjDw7eAp","2021-10-07 08:24:16","2021-10-07 08:39:04","147.86.223.244","",10,"50ies","e",10,"Y",NA,10,10,10,10,2,"Y","","","","","",0,0,1,1,1,1,1,"","","cons","cons","cons","cons","cons",1,1,1,1,1,0,0,0,0,0,"Y","N",5,0,10,10,10,10,10,"und","","awar","awar","awar","awar","awar","",2,"","","","",7,7,99,3,99,99,1,0,1,0,1,1,1,0,0,1,1,0,4,5,3,1,"","","",NA
"167",196,"2021-10-07 08:34:17",9,"en",551151540,"HJqQRBvDFodmHU4","2021-10-07 08:29:24","2021-10-07 08:34:17","130.92.129.33","",NA,"50ies","e",1,"Y",NA,NA,10,8,0,0,"","","","","","",0,0,0,0,0,0,0,"","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,1,"N","N",0,0,0,0,0,0,9,"","","","","","","und","",0,"","","","",0,0,0,0,0,99,1,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"168",197,"2021-10-07 22:21:17",9,"en",1967279646,"u3n4i598FzY5dPc","2021-10-07 08:30:12","2021-10-07 22:21:17","144.2.66.251","",6,"40ies","e",0,"Y",NA,NA,10,8,1,0,"","","","","Y","",2,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,1,1,0,1,"N","N",1,0,0,0,0,0,10,"","","","","","","und","",0,"","","","",0,0,0,0,0,5,0,0,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,0,"","","The question "" Which channels were used to disseminate the project results? "" should be rephrased / combined with another question to clarify if it is a choice of media or that the project is too young for having already generated outputs.",NA
"169",198,"2021-10-14 12:59:32",9,"en",1371861492,"zYS2GIdhgw863aP","2021-10-07 08:35:31","2021-10-14 12:59:32","131.152.213.239","",8,"50ies","e",0,"Y",NA,NA,10,10,8,1,"","","","Y","","",0,0,0,0,0,0,0,"","","","","","","",0,0,1,0,0,1,1,0,0,0,"N","N",2,3,1,0,0,0,4,"","und","","","","","und","",0,"","","","",1,0,7,7,1,1,1,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,"","","",NA
"170",199,"2021-10-07 08:51:19",9,"en",364836387,"LtmoUI7waHQO4MK","2021-10-07 08:37:10","2021-10-07 08:51:19","87.102.236.153","",5,"50ies","e",3,"Y",NA,NA,7,9,10,2,"","","Y","Y","","",2,1,0,1,0,1,0,"cocr","cons","","contr","","cons","",0,1,1,0,0,1,0,0,0,0,"N","Y",8,0,0,0,2,10,9,"other","","","","","und","awar","The outcome of the project was used to update and possible change governmental regulations/law.",10,"Y","","Y","",8,2,5,5,3,3,1,0,1,0,1,1,1,1,0,1,1,1,8,2,7,1,"","Das Projekt, welches in der Öffentlichkeit als SiRENE (Short and long term effects of transportation noise) kommuniziert wurde, wird beispielsweise bei politischen Vorstössen erwähnt (n=16 gemäss Suche be den Parlamentsbetrieben: https://www.parlament.ch/de/suche#k=Sirene Lärm).
Es fand auch ein kontinuierlicher Austausch mit der Eidgenössischen Kommission für Lärmbekämpfung statt und die Erkenntnisse aus SiRENE sind bei der evidenzbasierten Überarbeitung der Lärmgrenzwerte direkt eingeflossen. Die Ergebnisse fliesse auch in die Berechnung der externen Kosten des Verkehrs ein.
","",NA
