Funding;Funding_Submitted;Funding_SuccessRate;FundingInstrumentGaLevel1;FundingInstrumentReporting;Grants;Grants_Submitted;Grants_SuccessRate;MainDisciplineLevel1;MainDisciplineLevel2;Year
3344988.000000;14069578.000000;0.237700;Programmes;Sinergia;3;11;0.272700;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2011
862986.000000;4134054.000000;0.208800;Careers;Ambizione;2;8;0.250000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2011
6187846.000000;26176331.000000;0.236400;Careers;Ambizione;9;37;0.243200;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2020
0.000000;1565186.000000;0.000000;Programmes;Bilateral programmes;0;7;0.000000;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2013
799286.000000;11065090.000000;0.072200;Careers;Ambizione Energy;1;15;0.066700;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2014
245136.000000;1022685.000000;0.239700;Careers;Marie Heim-Voegtlin grants;3;9;0.333300;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2009
0.000000;1600000.000000;0.000000;Careers;SNSF Professorships;0;1;0.000000;Biology and Medicine;Social Medicine;2006
576899.000000;2347218.000000;0.245800;Programmes;NRP 60 Gender Equality;2;8;0.250000;Humanities and Social Sciences;Ethnology, social and human geography;2010
12622780.000000;110410941.000000;0.114300;Programmes;Investigator Initiated Clinical Trials (IICT);9;70;0.128600;Biology and Medicine;Clinical Medicine;2016
3592472.000000;6767759.000000;0.530800;Careers;Fellowships;42;72;0.583300;Mathematics, Natural- and Engineering Sciences;Physics;2016
240030.000000;451860.000000;0.531200;Careers;Marie Heim-Voegtlin grants;2;3;0.666700;Humanities and Social Sciences;Ethnology, social and human geography;2009
120000.000000;120000.000000;1.000000;Infrastructure;R'EQUIP;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Mathematics;2009
168000.000000;528176.000000;0.318100;Science communication;Agora;2;4;0.500000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2012
477364.000000;480000.000000;0.994500;Programmes;NRP 57 Non-Ionising Radiation - Health and Environment;1;1;1.000000;Biology and Medicine;Basic Medical Sciences;2006
5052037.000000;18003262.000000;0.280600;Careers;SNSF Professorships;7;18;0.388900;Humanities and Social Sciences;Linguistics and literature, philosophy;2007
360896.000000;1036980.000000;0.348000;Programmes;ProDoc;1;4;0.250000;Biology and Medicine;Basic Medical Sciences;2010
22069158.000000;81039074.000000;0.272300;Project funding;Project funding (Div. I-III);51;181;0.281800;Biology and Medicine;Clinical Medicine;2016
2270851.000000;6338854.000000;0.358200;Careers;Ambizione;3;9;0.333300;Humanities and Social Sciences;Economics, law;2017
62270.000000;68659.000000;0.906900;Science communication;Publication grants;9;9;1.000000;Humanities and Social Sciences;Psychology, educational studies;2008
350000.000000;1149424.000000;0.304500;Programmes;NRP 72 Antimicrobial Resistance;1;3;0.333300;Biology and Medicine;Basic Biological Research;2017
597624.000000;597624.000000;1.000000;Careers;SNSF Professorships;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Chemistry;2020
490352.000000;2470522.000000;0.198500;Programmes;r4d (Swiss Programme for Research on Global Issues for Development);1;5;0.200000;Biology and Medicine;General Biology;2016
1047811.000000;6237658.000000;0.168000;Careers;Doc.CH (until 2020);4;23;0.173900;Humanities and Social Sciences;Psychology, educational studies;2020
219809.000000;611785.000000;0.359300;Science communication;Agora;2;4;0.500000;Humanities and Social Sciences;Ethnology, social and human geography;2020
2998056.000000;10546645.000000;0.284300;Programmes;Horizon Europe Transitional Measures;2;7;0.285700;Biology and Medicine;Basic Medical Sciences;2014
217499.000000;1190432.000000;0.182700;Programmes;Bilateral programmes;1;5;0.200000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2013
421703.000000;794146.000000;0.531000;Careers;Marie Heim-Voegtlin grants;2;4;0.500000;Mathematics, Natural- and Engineering Sciences;Physics;2010
30600.000000;51000.000000;0.600000;Science communication;International Exploratory Workshops;2;5;0.400000;Humanities and Social Sciences;Economics, law;2011
2741200.000000;4628631.000000;0.592200;Careers;Fellowships;48;67;0.716400;Mathematics, Natural- and Engineering Sciences;Chemistry;2011
2884204.000000;15845719.000000;0.182000;Careers;PRIMA;2;12;0.166700;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2020
302815.000000;312815.000000;0.968000;Programmes;NRP 72 Antimicrobial Resistance;1;2;0.500000;Humanities and Social Sciences;Psychology, educational studies;2017
2534421.000000;4380124.000000;0.578600;Programmes;ProDoc;8;12;0.666700;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2008
0.000000;16000.000000;0.000000;Science communication;International Exploratory Workshops;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Physics;2007
2817523.000000;6139897.000000;0.458900;Infrastructure;R'EQUIP;11;18;0.611100;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2014
848176.000000;11764185.000000;0.072100;Programmes;Bridge - Discovery;1;8;0.125000;Biology and Medicine;Clinical Medicine;2019
6000.000000;22517.000000;0.266500;Science communication;Scientific Conferences;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2006
1886127.000000;3048511.000000;0.618700;Careers;Fellowships;34;44;0.772700;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2008
0.000000;346667.000000;0.000000;Programmes;Bilateral programmes;0;1;0.000000;Biology and Medicine;Social Medicine;2016
325968.000000;325968.000000;1.000000;Programmes;ERA-NET;1;1;1.000000;Biology and Medicine;General Biology;2017
0.000000;6835846.000000;0.000000;Careers;PRIMA;0;6;0.000000;Humanities and Social Sciences;Economics, law;2019
24264007.000000;61500359.000000;0.394500;Project funding;Project funding (Div. I-III);117;201;0.582100;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2009
0.000000;987998.000000;0.000000;Careers;EURYI (European Young Investigators);0;1;0.000000;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2007
202831.000000;344099.000000;0.589500;Science communication;Scientific Conferences;35;36;0.972200;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2016
2387.000000;5553.000000;0.429900;Science communication;Open Access Article;2;3;0.666700;Mathematics, Natural- and Engineering Sciences;Mathematics;2019
64090.000000;73090.000000;0.876900;Science communication;International Exploratory Workshops;7;8;0.875000;Humanities and Social Sciences;Linguistics and literature, philosophy;2015
0.000000;1045341.000000;0.000000;Programmes;Bilateral programmes;0;5;0.000000;Biology and Medicine;Clinical Medicine;2013
81710.000000;106810.000000;0.765000;Science communication;DORE conferences;13;14;0.928600;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2008
3448101.000000;18910813.000000;0.182300;Careers;Ambizione;4;22;0.181800;Biology and Medicine;Basic Medical Sciences;2019
1452477.000000;9670836.000000;0.150200;Programmes;Special Call on Coronaviruses;5;28;0.178600;Biology and Medicine;Experimental Medicine;2020
1558186.000000;6534858.000000;0.238400;Careers;Ambizione;4;10;0.400000;Biology and Medicine;Experimental Medicine;2018
2114327.000000;7351706.000000;0.287600;Programmes;NRP 77 Digital Transformation;4;13;0.307700;Biology and Medicine;Social Medicine;2019
483382.250000;8054746.900000;0.060000;Programmes;Sinergia;0;3;0.017900;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2017
20000.000000;415640.000000;0.048100;Science communication;Scientific Conferences;2;6;0.333300;Biology and Medicine;Basic Medical Sciences;2008
0.000000;4182618.000000;0.000000;Careers;EURYI (European Young Investigators);0;3;0.000000;Biology and Medicine;Basic Biological Research;2007
672000.000000;672000.000000;1.000000;Infrastructure;Research Infrastructure;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Physics;2013
1726846.000000;4151967.000000;0.415900;Careers;Ambizione;3;7;0.428600;Biology and Medicine;Experimental Medicine;2017
8027688.000000;20505988.000000;0.391500;Careers;SNSF Professorships;7;15;0.466700;Mathematics, Natural- and Engineering Sciences;Physics;2013
235373.000000;1210757.000000;0.194400;Programmes;Bridge - Proof of Concept;2;10;0.200000;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2017
120000.000000;157000.000000;0.764300;Science communication;Scientific Conferences;1;2;0.500000;Mathematics, Natural- and Engineering Sciences;Mathematics;2010
408620.000000;640760.000000;0.637700;Programmes;SCOPES;6;9;0.666700;Humanities and Social Sciences;Ethnology, social and human geography;2005
25000.000000;25000.000000;1.000000;Science communication;Scientific Exchanges;1;1;1.000000;Mathematics, Natural- and Engineering Sciences;Mathematics;2020
265953.000000;4719117.000000;0.056400;Project funding;Project funding (Div. I-III);2;13;0.153800;Humanities and Social Sciences;Ethnology, social and human geography;2005
0.000000;400000.000000;0.000000;Programmes;Enlargement contribution;0;1;0.000000;Humanities and Social Sciences;Linguistics and literature, philosophy;2018
273010.000000;1346267.000000;0.202800;Programmes;NRP 67 End of Life;1;3;0.333300;Humanities and Social Sciences;Ethnology, social and human geography;2012
0.000000;453000.000000;0.000000;Infrastructure;R'EQUIP;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2019
44120.000000;61655.000000;0.715600;Science communication;International Exploratory Workshops;3;5;0.600000;Humanities and Social Sciences;Linguistics and literature, philosophy;2016
515916.000000;1654740.000000;0.311800;Careers;Marie Heim-Voegtlin grants;5;11;0.454500;Humanities and Social Sciences;Linguistics and literature, philosophy;2008
0.000000;205519.000000;0.000000;Programmes;ERA-NET;0;1;0.000000;Humanities and Social Sciences;Ethnology, social and human geography;2017
58021185.000000;92679376.000000;0.626000;Project funding;Project funding (Div. I-III);107;168;0.636900;Biology and Medicine;Basic Biological Research;2013
14012458.000000;43305624.000000;0.323600;Project funding;Project funding (Div. I-III);50;127;0.393700;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2014
0.000000;496458.000000;0.000000;Programmes;ERA-NET;0;1;0.000000;Biology and Medicine;Social Medicine;2019
730795.000000;2929007.000000;0.249500;Programmes;Enlargement contribution;2;7;0.285700;Biology and Medicine;Clinical Medicine;2012
483036.000000;650076.000000;0.743000;Programmes;ProDoc;3;4;0.750000;Mathematics, Natural- and Engineering Sciences;Mathematics;2012
210840.000000;250850.000000;0.840500;Science communication;Scientific Exchanges;15;17;0.882400;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2017
1726358.000000;8633533.000000;0.200000;Careers;Ambizione;3;13;0.230800;Biology and Medicine;Clinical Medicine;2017
0.000000;560486.000000;0.000000;Programmes;NRP 68 Sustainable Use of Soil as a Resource;0;1;0.000000;Biology and Medicine;Basic Biological Research;2014
4869163.000000;5560156.000000;0.875700;Careers;SNSF Professorships;4;4;1.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2005
32613450.000000;64406567.000000;0.506400;Project funding;Project funding (Div. I-III);160;228;0.701800;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2008
37700.000000;72140.000000;0.522600;Science communication;International Exploratory Workshops;3;5;0.600000;Biology and Medicine;General Biology;2016
33275.000000;33275.000000;1.000000;Science communication;DORE Publications;4;4;1.000000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2009
136500.000000;136500.000000;1.000000;Programmes;NRP 69 Healthy Nutrition and Sustainable Food Production;1;1;1.000000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2017
270000.000000;3110277.000000;0.086800;Programmes;Research partnership North/South;1;6;0.166700;Humanities and Social Sciences;Ethnology, social and human geography;2008
4999397.000000;7341346.000000;0.681000;Programmes;Sinergia;2;4;0.500000;Biology and Medicine;Basic Biological Research;2008
695051.000000;5964659.000000;0.116500;Programmes;Research partnership North/South;2;13;0.153800;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2008
1437628.000000;2490248.000000;0.577300;Programmes;SCOPES;20;35;0.571400;Biology and Medicine;General Biology;2005
5237001.000000;27413461.000000;0.191000;Careers;SNSF Professorships;4;19;0.210500;Mathematics, Natural- and Engineering Sciences;Physics;2016
64600.000000;90572.000000;0.713200;Science communication;Scientific Conferences;7;7;1.000000;Humanities and Social Sciences;Economics, law;2007
42560.000000;65260.000000;0.652200;Careers;International short research visits;6;8;0.750000;Biology and Medicine;Clinical Medicine;2013
140721.000000;141085.000000;0.997400;Science communication;Open Access Books;9;9;1.000000;Humanities and Social Sciences;Ethnology, social and human geography;2019
